AKA,AKE,AKH,AKY,ALC,AMN,BNZ,COC,COH,COO,COONH2,KEY,OH,SHH,cid,image_saved_as,ring,iupac,mf
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85968546,Acetylacetone_85968546,0.0,"pentane-2,4-dione;hydrate
","C5H10O3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24193821,Acetylacetone_24193821,0.0,"dimethylgallium;pentane-2,4-dione
","C7H14GaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22602408,Acetylacetone_22602408,0.0,"beryllium;pentane-2,4-dione
","C5H8BeO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22239907,Acetylacetone_22239907,0.0,"iron(3+);pentane-2,4-dione
","C5H8FeO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9859442,Acetylacetone_9859442,0.0,"carbon monoxide;pentane-2,4-dione;rhodium
","C6H8O3Rh
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9965861,Acetylacetone_9965861,0.0,"iridium;pentane-2,4-dione
","C5H8IrO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10176247,Acetylacetone_10176247,0.0,"cobalt(3+);pentane-2,4-dione
","C5H8CoO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15520169,Acetylacetone_15520169,0.0,"magnesium;pentane-2,4-dione
","C5H8MgO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15984229,Acetylacetone_15984229,0.0,"copper(1+);pentane-2,4-dione
","C5H8CuO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17859907,Acetylacetone_17859907,0.0,"iridium(3+);pentane-2,4-dione
","C5H8IrO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18374017,Acetylacetone_18374017,0.0,"pentane-2,4-dione;ruthenium(3+)
","C5H8O2Ru+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18517314,Acetylacetone_18517314,0.0,"oxovanadium(2+);pentane-2,4-dione
","C5H8O3V+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18533730,Acetylacetone_18533730,0.0,"pentane-2,4-dione;titanium(4+)
","C5H8O2Ti+4
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18533731,Acetylacetone_18533731,0.0,"pentane-2,4-dione;tungsten
","C5H8O2W
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18533732,Acetylacetone_18533732,0.0,"pentane-2,4-dione;vanadium(4+)
","C5H8O2V+4
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18544578,Acetylacetone_18544578,0.0,"palladium(2+);pentane-2,4-dione
","C5H8O2Pd+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18913627,Acetylacetone_18913627,0.0,"sodium;pentane-2,4-dione
","C5H8NaO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18947347,Acetylacetone_18947347,0.0,"chromium(3+);pentane-2,4-dione
","C5H8CrO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19094853,Acetylacetone_19094853,0.0,"pentane-2,4-dione;thorium(2+)
","C5H8O2Th+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19094858,Acetylacetone_19094858,0.0,"strontium;pentane-2,4-dione
","C5H8O2Sr+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19593971,Acetylacetone_19593971,0.0,"gallium;pentane-2,4-dione
","C5H8GaO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19762724,Acetylacetone_19762724,0.0,"potassium;pentane-2,4-dione
","C5H8KO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19831679,Acetylacetone_19831679,0.0,"pentane-2,4-dione;yttrium(3+)
","C5H8O2Y+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20326355,Acetylacetone_20326355,0.0,"pentane-2,4-dione;vanadium
","C5H8O2V
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21252529,Acetylacetone_21252529,0.0,"pentane-2,4-dione;thallium(1+)
","C5H8O2Tl+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21252537,Acetylacetone_21252537,0.0,"pentane-2,4-dione;rhodium(2+)
","C5H8O2Rh+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21252539,Acetylacetone_21252539,0.0,"silver;pentane-2,4-dione
","C5H8AgO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21252541,Acetylacetone_21252541,0.0,"cadmium(2+);pentane-2,4-dione
","C5H8CdO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21252542,Acetylacetone_21252542,0.0,"pentane-2,4-dione;platinum(2+)
","C5H8O2Pt+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21789445,Acetylacetone_21789445,0.0,"1,1,1,5,5,5-hexadeuteriopentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21900649,Acetylacetone_21900649,0.0,"aluminum;pentane-2,4-dione
","C5H8AlO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21900692,Acetylacetone_21900692,0.0,"zinc;pentane-2,4-dione
","C5H8O2Zn+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21931981,Acetylacetone_21931981,0.0,"indium(3+);pentane-2,4-dione
","C5H8InO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21976243,Acetylacetone_21976243,0.0,"pentane-2,4-dione;titanium(2+)
","C5H8O2Ti+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22345759,Acetylacetone_22345759,0.0,"pentane-2,4-dione;vanadium(2+)
","C5H8O2V+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22590932,Acetylacetone_22590932,0.0,"iron(2+);pentane-2,4-dione
","C5H8FeO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22602411,Acetylacetone_22602411,0.0,"lithium;pentane-2,4-dione
","C5H8LiO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22603880,Acetylacetone_22603880,0.0,"nickel(2+);pentane-2,4-dione
","C5H8NiO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22678935,Acetylacetone_22678935,0.0,"cobalt(2+);pentane-2,4-dione
","C5H8CoO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22678936,Acetylacetone_22678936,0.0,"calcium;pentane-2,4-dione
","C5H8CaO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22678937,Acetylacetone_22678937,0.0,"chromium(2+);pentane-2,4-dione
","C5H8CrO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22836369,Acetylacetone_22836369,0.0,"pentane-2,4-dione;silver
","C5H8AgO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23170208,Acetylacetone_23170208,0.0,"gold(3+);pentane-2,4-dione
","C5H8AuO2+3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23298949,Acetylacetone_23298949,0.0,"barium(2+);pentane-2,4-dione
","C5H8BaO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23367312,Acetylacetone_23367312,0.0,"pentane-2,4-dione;ruthenium(2+)
","C5H8O2Ru+2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23500096,Acetylacetone_23500096,0.0,"pentane-2,4-dione;zirconium(4+)
","C5H8O2Zr+4
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50931884,Acetylacetone_50931884,0.0,"pentane-2,4-dione;thallium
","C5H8O2Tl
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57349065,Acetylacetone_57349065,0.0,"molybdenum;pentane-2,4-dione
","C5H8MoO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57469341,Acetylacetone_57469341,0.0,"pentane-2,4-dione;zirconium
","C5H8O2Zr
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74765072,Acetylacetone_74765072,0.0,"pentane-2,4-dione;thorium
","C5H8O2Th
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74765594,Acetylacetone_74765594,0.0,"barium;pentane-2,4-dione
","C5H8BaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74765595,Acetylacetone_74765595,0.0,"beryllium;pentane-2,4-dione
","C5H8BeO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85792448,Acetylacetone_85792448,0.0,"manganese;pentane-2,4-dione
","C5H8MnO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86755040,Acetylacetone_86755040,0.0,"iron;pentane-2,4-dione
","C5H8FeO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87059169,Acetylacetone_87059169,0.0,"magnesium;pentane-2,4-dione
","C5H8MgO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87073441,Acetylacetone_87073441,0.0,"pentane-2,4-dione;titanium
","C5H8O2Ti
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87073525,Acetylacetone_87073525,0.0,"aluminum;pentane-2,4-dione
","C5H8AlO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87091289,Acetylacetone_87091289,0.0,"pentane-2,4-dione;platinum
","C5H8O2Pt
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87105111,Acetylacetone_87105111,0.0,"palladium;pentane-2,4-dione
","C5H8O2Pd
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87129920,Acetylacetone_87129920,0.0,"cobalt;pentane-2,4-dione
","C5H8CoO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87132267,Acetylacetone_87132267,0.0,"chromium;pentane-2,4-dione
","C5H8CrO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87156952,Acetylacetone_87156952,0.0,"pentane-2,4-dione;yttrium
","C5H8O2Y
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87180195,Acetylacetone_87180195,0.0,"neodymium;pentane-2,4-dione
","C5H8NdO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87186624,Acetylacetone_87186624,0.0,"pentane-2,4-dione;zinc
","C5H8O2Zn
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87390372,Acetylacetone_87390372,0.0,"pentane-2,4-dione;tantalum
","C5H8O2Ta
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87390546,Acetylacetone_87390546,0.0,"hafnium;pentane-2,4-dione
","C5H8HfO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87579456,Acetylacetone_87579456,0.0,"lanthanum;pentane-2,4-dione
","C5H8LaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87579488,Acetylacetone_87579488,0.0,"pentane-2,4-dione;strontium
","C5H8O2Sr
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87649505,Acetylacetone_87649505,0.0,"pentane-2,4-dione;ruthenium
","C5H8O2Ru
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87682419,Acetylacetone_87682419,0.0,"pentane-2,4-dione;sodium
","C5H8NaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87916391,Acetylacetone_87916391,0.0,"europium;pentane-2,4-dione
","C5H8EuO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87929776,Acetylacetone_87929776,0.0,"oxovanadium;pentane-2,4-dione
","C5H8O3V
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87966477,Acetylacetone_87966477,0.0,"bismuth;pentane-2,4-dione
","C5H8BiO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88121660,Acetylacetone_88121660,0.0,"cerium;pentane-2,4-dione
","C5H8CeO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88219721,Acetylacetone_88219721,0.0,"pentane-2,4-dione;rhodium
","C5H8O2Rh
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88220066,Acetylacetone_88220066,0.0,"cadmium;pentane-2,4-dione
","C5H8CdO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88377816,Acetylacetone_88377816,0.0,"pentane-2,4-dione;tin
","C5H8O2Sn
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88425858,Acetylacetone_88425858,0.0,"pentane-2,4-dione;thorium
","C5H7O2Th-
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88460718,Acetylacetone_88460718,0.0,"pentane-2,4-dione;potassium
","C5H8KO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88505014,Acetylacetone_88505014,0.0,"carbanide;gold;pentane-2,4-dione
","C7H14AuO2-2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88525790,Acetylacetone_88525790,0.0,"pentane-2,4-dione;uranium
","C5H8O2U
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88713610,Acetylacetone_88713610,0.0,"4-oxopentan-2-ylidene(sulfido)oxidanium
","C5H8O2S
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88748226,Acetylacetone_88748226,0.0,"lutetium;pentane-2,4-dione
","C5H8LuO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88851380,Acetylacetone_88851380,0.0,"1,1,1,5,5-pentadeuteriopentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89310223,Acetylacetone_89310223,0.0,"pentane-2,4-dione;scandium
","C5H8O2Sc
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101380699,Acetylacetone_101380699,0.0,"(313C)pentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101380700,Acetylacetone_101380700,0.0,"(1,5-13C2)pentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101380701,Acetylacetone_101380701,0.0,"(1,3,5-13C3)pentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101380702,Acetylacetone_101380702,0.0,"pentane-2,4-di(18O2)one
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101380703,Acetylacetone_101380703,0.0,"(2,4-13C2)pentane-2,4-di(18O2)one
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102601133,Acetylacetone_102601133,0.0,"1,1,1,4,4-pentadeuteriopentane-2,3-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118000663,Acetylacetone_118000663,0.0,"1,1,1,3,3,5-hexadeuteriopentane-2,4-dione
","C5H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122513522,Acetylacetone_122513522,0.0,"pentane-2,4-dione;sulfane
","C5H10O2S
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132140404,Acetylacetone_132140404,0.0,"holmium;pentane-2,4-dione
","C5H8HoO2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4137580,N_N_diethyl_2_hydroxyacetamide_4137580,0.0,"N,N-diethyl-2-hydroxyacetamide
","C6H13NO2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88648458,N_N_diethyl_2_hydroxyacetamide_88648458,0.0,"2-hydroxy-N-(1-methoxyethyl)-N-methylacetamide
","C6H13NO3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87718638,N_N_diethyl_2_hydroxyacetamide_87718638,0.0,"(2-hydroxyacetyl)-(1-hydroxyethyl)-dimethylazanium;chloride
","C6H14ClNO3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87718636,N_N_diethyl_2_hydroxyacetamide_87718636,0.0,"(2-hydroxyacetyl)-(2-hydroxyethyl)-dimethylazanium;chloride
","C6H14ClNO3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24284901,N_N_diethyl_2_hydroxyacetamide_24284901,0.0,"2-hydroxy-N-(2-hydroxyethyl)-N-methylacetamide
","C5H11NO3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20450451,N_N_diethyl_2_hydroxyacetamide_20450451,0.0,"2-hydroxy-N,N-bis(1-hydroxyethyl)acetamide
","C6H13NO4
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15335183,N_N_diethyl_2_hydroxyacetamide_15335183,0.0,"N-ethyl-2-hydroxy-N-methylacetamide
","C5H11NO2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24284900,N_N_diethyl_2_hydroxyacetamide_24284900,0.0,"N-ethyl-2-hydroxy-N-(2-hydroxyethyl)acetamide
","C6H13NO3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87718637,N_N_diethyl_2_hydroxyacetamide_87718637,0.0,"(2-hydroxyacetyl)-(2-hydroxyethyl)-dimethylazanium
","C6H14NO3+
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87718639,N_N_diethyl_2_hydroxyacetamide_87718639,0.0,"(2-hydroxyacetyl)-(1-hydroxyethyl)-dimethylazanium
","C6H14NO3+
"
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140990,2_methyl_1_hexen_3_yne_140990,0.0,"2-methylhex-1-en-3-yne
","C7H10
"
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136709,2_methyl_1_hexen_3_yne_136709,0.0,"2-methylpent-1-en-3-yne
","C6H8
"
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90943848,2_methyl_1_hexen_3_yne_90943848,0.0,"2-methanidylhex-1-en-3-yne
","C7H9-
"
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10942456,2_methyl_1_3-dioxolane_2_ethanamine_10942456,0.0,"2-(2-methyl-1,3-dioxolan-2-yl)ethanamine
","C6H13NO2
"
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28342929,2_methyl_1_3-dioxolane_2_ethanamine_28342929,0.0,"2-(2-methyl-1,3-dioxolan-2-yl)ethylazanium
","C6H14NO2+
"
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82278148,2_methyl_1_3-dioxolane_2_ethanamine_82278148,0.0,"2-(2,4-dimethyl-1,3-dioxolan-2-yl)ethanamine
","C7H15NO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,111509,4_hydroxy_2_butanone_111509,0.0,"4-hydroxybutan-2-one
","C4H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87074123,4_hydroxy_2_butanone_87074123,0.0,"ethanol;4-hydroxybutan-2-one
","C6H14O3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59880401,4_hydroxy_2_butanone_59880401,0.0,"4-hydroxybutan-2-one;rutherfordium
","C4H8O2Rf
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58923823,4_hydroxy_2_butanone_58923823,0.0,"4-hydroxybutan-2-one;yttrium
","C4H8O2Y3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20513128,4_hydroxy_2_butanone_20513128,0.0,"4-hydroxybutan-2-one;propan-2-one
","C7H14O3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23037948,4_hydroxy_2_butanone_23037948,0.0,"4-hydroxybutan-2-one;methanol
","C5H12O3
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,57460039,4_hydroxy_2_butanone_57460039,0.0,"sodium;4-hydroxybutan-2-one
","C4H8NaO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87069366,4_hydroxy_2_butanone_87069366,0.0,"4-hydroxybutan-2-one;sodium
","C4H8NaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87265145,4_hydroxy_2_butanone_87265145,0.0,"1,1,1-trideuterio-4-hydroxybutan-2-one
","C4H8O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87570562,4_hydroxy_2_butanone_87570562,0.0,"4-hydroxybutan-2-one;hydrochloride
","C4H9ClO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87588102,4_hydroxy_2_butanone_87588102,0.0,"4-hydroxybutan-2-one;potassium
","C4H8KO2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88249877,4_hydroxy_2_butanone_88249877,0.0,"barium;4-hydroxybutan-2-one
","C4H8BaO2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93093,4-hydroxybutanal_93093,0.0,"4-hydroxybutanal
","C4H8O2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88260525,4-hydroxybutanal_88260525,0.0,"ethane;4-hydroxybutanal
","C6H14O2
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126485501,4-hydroxybutanal_126485501,0.0,"acetaldehyde;4-hydroxybutanal
","C6H12O3
"
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91095227,4-hydroxybutanal_91095227,0.0,"4-deuteriooxybutanal
","C4H8O2
"
